"Tanggal","Provinsi","Jenis Kelamin","Jumlah"
"2021-05-08","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-10","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-13","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-14","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-16","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-19","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-25","SULAWESI TENGGARA","tidak diketahui",68
"2021-05-26","SULAWESI TENGGARA","tidak diketahui",68
"2021-05-29","SULAWESI TENGGARA","tidak diketahui",66
"2021-05-31","SULAWESI TENGGARA","tidak diketahui",66
"2021-06-02","SULAWESI TENGGARA","tidak diketahui",66
"2021-06-10","SULAWESI TENGGARA","tidak diketahui",66
"2021-06-12","SULAWESI TENGGARA","tidak diketahui",66
"2021-06-13","SULAWESI TENGGARA","tidak diketahui",66
"2021-03-24","SULAWESI UTARA","tidak diketahui",106
"2021-03-28","SULAWESI UTARA","tidak diketahui",106
"2021-04-07","SULAWESI UTARA","tidak diketahui",106
"2021-04-12","SULAWESI UTARA","tidak diketahui",106
"2021-04-15","SULAWESI UTARA","tidak diketahui",106
"2021-04-16","SULAWESI UTARA","tidak diketahui",106
"2021-04-17","SULAWESI UTARA","tidak diketahui",106
"2021-04-18","SULAWESI UTARA","tidak diketahui",106
"2021-04-19","SULAWESI UTARA","tidak diketahui",106
"2021-04-20","SULAWESI UTARA","tidak diketahui",106
"2021-04-21","SULAWESI UTARA","tidak diketahui",106
"2021-04-22","SULAWESI UTARA","tidak diketahui",106
"2021-04-23","SULAWESI UTARA","tidak diketahui",106
"2021-04-24","SULAWESI UTARA","tidak diketahui",106
"2021-04-25","SULAWESI UTARA","tidak diketahui",106
"2021-04-26","SULAWESI UTARA","tidak diketahui",106
"2021-04-27","SULAWESI UTARA","tidak diketahui",106
"2021-04-30","SULAWESI UTARA","tidak diketahui",106
"2021-05-01","SULAWESI UTARA","tidak diketahui",106
"2021-05-02","SULAWESI UTARA","tidak diketahui",106
"2021-05-04","SULAWESI UTARA","tidak diketahui",106
"2021-05-06","SULAWESI UTARA","tidak diketahui",106
"2021-05-08","SULAWESI UTARA","tidak diketahui",106
"2021-05-10","SULAWESI UTARA","tidak diketahui",106
"2021-05-13","SULAWESI UTARA","tidak diketahui",106
"2021-05-14","SULAWESI UTARA","tidak diketahui",106
"2021-05-16","SULAWESI UTARA","tidak diketahui",106
"2021-05-19","SULAWESI UTARA","tidak diketahui",106
"2021-05-25","SULAWESI UTARA","tidak diketahui",106
"2021-05-26","SULAWESI UTARA","tidak diketahui",106
"2021-05-29","SULAWESI UTARA","tidak diketahui",106
"2021-05-31","SULAWESI UTARA","tidak diketahui",106
"2021-06-02","SULAWESI UTARA","tidak diketahui",106
"2021-06-10","SULAWESI UTARA","tidak diketahui",106
"2021-06-12","SULAWESI UTARA","tidak diketahui",106
"2021-06-13","SULAWESI UTARA","tidak diketahui",106
"2021-03-24","SUMATERA BARAT","tidak diketahui",839
"2021-03-28","SUMATERA BARAT","tidak diketahui",839
"2021-04-07","SUMATERA BARAT","tidak diketahui",838
"2021-04-12","SUMATERA BARAT","tidak diketahui",843
"2021-04-15","SUMATERA BARAT","tidak diketahui",844
"2021-04-16","SUMATERA BARAT","tidak diketahui",844
"2021-04-17","SUMATERA BARAT","tidak diketahui",844
"2021-04-18","SUMATERA BARAT","tidak diketahui",844
"2021-04-19","SUMATERA BARAT","tidak diketahui",844
"2021-04-20","SUMATERA BARAT","tidak diketahui",844
"2021-04-21","SUMATERA BARAT","tidak diketahui",849
"2021-04-22","SUMATERA BARAT","tidak diketahui",849
"2021-04-23","SUMATERA BARAT","tidak diketahui",851
"2021-04-24","SUMATERA BARAT","tidak diketahui",856
"2021-04-25","SUMATERA BARAT","tidak diketahui",856
"2021-04-26","SUMATERA BARAT","tidak diketahui",853
"2021-04-27","SUMATERA BARAT","tidak diketahui",853
"2021-04-30","SUMATERA BARAT","tidak diketahui",856
"2021-05-01","SUMATERA BARAT","tidak diketahui",858
"2021-05-02","SUMATERA BARAT","tidak diketahui",859
"2021-05-04","SUMATERA BARAT","tidak diketahui",859
"2021-05-06","SUMATERA BARAT","tidak diketahui",860
"2021-05-08","SUMATERA BARAT","tidak diketahui",860
"2021-05-10","SUMATERA BARAT","tidak diketahui",861
"2021-05-13","SUMATERA BARAT","tidak diketahui",862
"2021-05-14","SUMATERA BARAT","tidak diketahui",862
"2021-05-16","SUMATERA BARAT","tidak diketahui",862
"2021-05-19","SUMATERA BARAT","tidak diketahui",863
"2021-05-25","SUMATERA BARAT","tidak diketahui",870
"2021-05-26","SUMATERA BARAT","tidak diketahui",870
"2021-05-29","SUMATERA BARAT","tidak diketahui",887
"2021-05-31","SUMATERA BARAT","tidak diketahui",891
"2021-06-02","SUMATERA BARAT","tidak diketahui",891
"2021-06-10","SUMATERA BARAT","tidak diketahui",910
"2021-06-12","SUMATERA BARAT","tidak diketahui",911
"2021-06-13","SUMATERA BARAT","tidak diketahui",911
"2021-03-24","SUMATERA SELATAN","tidak diketahui",192
"2021-03-28","SUMATERA SELATAN","tidak diketahui",201
"2021-04-07","SUMATERA SELATAN","tidak diketahui",206
"2021-04-12","SUMATERA SELATAN","tidak diketahui",206
"2021-04-15","SUMATERA SELATAN","tidak diketahui",206
"2021-04-16","SUMATERA SELATAN","tidak diketahui",206
"2021-04-17","SUMATERA SELATAN","tidak diketahui",206
"2021-04-18","SUMATERA SELATAN","tidak diketahui",206
"2021-04-19","SUMATERA SELATAN","tidak diketahui",206
"2021-04-20","SUMATERA SELATAN","tidak diketahui",207
"2021-04-21","SUMATERA SELATAN","tidak diketahui",207
"2021-04-22","SUMATERA SELATAN","tidak diketahui",207
"2021-04-23","SUMATERA SELATAN","tidak diketahui",207
"2021-04-24","SUMATERA SELATAN","tidak diketahui",207
"2021-04-25","SUMATERA SELATAN","tidak diketahui",208
"2021-04-26","SUMATERA SELATAN","tidak diketahui",208
"2021-04-27","SUMATERA SELATAN","tidak diketahui",208
"2021-04-30","SUMATERA SELATAN","tidak diketahui",211
"2021-05-01","SUMATERA SELATAN","tidak diketahui",211
"2021-05-02","SUMATERA SELATAN","tidak diketahui",212
"2021-05-04","SUMATERA SELATAN","tidak diketahui",216
"2021-05-06","SUMATERA SELATAN","tidak diketahui",216
"2021-05-08","SUMATERA SELATAN","tidak diketahui",216
"2021-05-10","SUMATERA SELATAN","tidak diketahui",216
"2021-05-13","SUMATERA SELATAN","tidak diketahui",216
"2021-05-14","SUMATERA SELATAN","tidak diketahui",216
"2021-05-16","SUMATERA SELATAN","tidak diketahui",216
"2021-05-19","SUMATERA SELATAN","tidak diketahui",216
"2021-05-25","SUMATERA SELATAN","tidak diketahui",218
"2021-05-26","SUMATERA SELATAN","tidak diketahui",218
"2021-05-29","SUMATERA SELATAN","tidak diketahui",222
"2021-05-31","SUMATERA SELATAN","tidak diketahui",222
"2021-06-02","SUMATERA SELATAN","tidak diketahui",223
"2021-06-10","SUMATERA SELATAN","tidak diketahui",221
"2021-06-12","SUMATERA SELATAN","tidak diketahui",221
"2021-06-13","SUMATERA SELATAN","tidak diketahui",223
"2021-03-24","SUMATERA UTARA","tidak diketahui",314
"2021-03-28","SUMATERA UTARA","tidak diketahui",314
"2021-04-07","SUMATERA UTARA","tidak diketahui",314
"2021-04-12","SUMATERA UTARA","tidak diketahui",314
"2021-04-15","SUMATERA UTARA","tidak diketahui",314
"2021-04-16","SUMATERA UTARA","tidak diketahui",314
"2021-04-17","SUMATERA UTARA","tidak diketahui",314
"2021-04-18","SUMATERA UTARA","tidak diketahui",314
"2021-04-19","SUMATERA UTARA","tidak diketahui",314
"2021-04-20","SUMATERA UTARA","tidak diketahui",314
"2021-04-21","SUMATERA UTARA","tidak diketahui",314
"2021-04-22","SUMATERA UTARA","tidak diketahui",314
"2021-04-23","SUMATERA UTARA","tidak diketahui",314
"2021-04-24","SUMATERA UTARA","tidak diketahui",314
"2021-04-25","SUMATERA UTARA","tidak diketahui",314
"2021-04-26","SUMATERA UTARA","tidak diketahui",314
"2021-04-27","SUMATERA UTARA","tidak diketahui",314
"2021-04-30","SUMATERA UTARA","tidak diketahui",314
"2021-05-01","SUMATERA UTARA","tidak diketahui",314
"2021-05-02","SUMATERA UTARA","tidak diketahui",314
"2021-05-04","SUMATERA UTARA","tidak diketahui",314
"2021-05-06","SUMATERA UTARA","tidak diketahui",314
"2021-05-08","SUMATERA UTARA","tidak diketahui",314
"2021-05-10","SUMATERA UTARA","tidak diketahui",314
"2021-05-13","SUMATERA UTARA","tidak diketahui",314
"2021-05-14","SUMATERA UTARA","tidak diketahui",314
"2021-05-16","SUMATERA UTARA","tidak diketahui",314
"2021-05-19","SUMATERA UTARA","tidak diketahui",314
"2021-05-25","SUMATERA UTARA","tidak diketahui",314
"2021-05-26","SUMATERA UTARA","tidak diketahui",314
"2021-05-29","SUMATERA UTARA","tidak diketahui",314
"2021-05-31","SUMATERA UTARA","tidak diketahui",314
"2021-06-02","SUMATERA UTARA","tidak diketahui",314
"2021-06-10","SUMATERA UTARA","tidak diketahui",314
"2021-06-12","SUMATERA UTARA","tidak diketahui",314
"2021-06-13","SUMATERA UTARA","tidak diketahui",314
